"Dataset","Scenario","q","Year","F","F_95_lo","F_95_hi","F_base","F_base_StdDev","F_base_95_lo","F_base_95_hi"
"WEE","S1",0.8,1964,0,NA,NA,0,NA,NA,NA
"WEE","S1",0.8,1965,0.0180535067317608,0.0105892894581897,0.0255177240053319,0.0178723232152409,0.00345786707062647,0.011094903756813,0.0246497426736688
"WEE","S1",0.8,1966,0.0177819640561609,0.0104196880283772,0.0251442400839446,0.0176156620706556,0.00340724986941471,0.0109374523266028,0.0242938718147084
"WEE","S1",0.8,1967,0.0134918079740329,0.00780551930271788,0.0191780966453479,0.0134282096733893,0.00261382585199644,0.00830511100347628,0.0185513083433023
"WEE","S1",0.8,1968,0.0108358079937482,0.00609432618772449,0.0155772897997719,0.0108503067447284,0.00215403253391936,0.00662840297824645,0.0150722105112103
"WEE","S1",0.8,1969,0.00858867569007056,0.00464334892596048,0.0125340024541806,0.00863183436702435,0.00179541654144358,0.00511281794579493,0.0121508507882538
"WEE","S1",0.8,1970,0.00762043232226456,0.00407927198547362,0.0111615926590555,0.00768248007644511,0.00162356355687267,0.00450029550497468,0.0108646646479155
"WEE","S1",0.8,1971,0.0272488461062837,0.0143214230595645,0.0401762691530029,0.0275584986359022,0.0059382470356563,0.0159195344460159,0.0391974628257886
"WEE","S1",0.8,1972,0.0305383675028743,0.0157993630737204,0.0452773719320282,0.0309609722800714,0.00679497611397988,0.0176428190966708,0.044279125463472
"WEE","S1",0.8,1973,0.0411452014873782,0.0210539121627099,0.0612364908120465,0.0417219323773009,0.00929531788719428,0.0235031093184001,0.0599407554362017
"WEE","S1",0.8,1974,0.0439079823952366,0.0222647349403519,0.0655512298501213,0.0444085461440451,0.0100311572238673,0.0247474779852652,0.064069614302825
"WEE","S1",0.8,1975,0.0273376804724954,0.0137879934274426,0.0408873675175482,0.0275226616273924,0.0062767466004065,0.0152202382905957,0.0398250849641891
"WEE","S1",0.8,1976,0.0275081043096446,0.0138221731092097,0.0411940355100795,0.027564411124758,0.00632840775287645,0.0151607319291202,0.0399680903203958
"WEE","S1",0.8,1977,0.028964059208602,0.0144438262855248,0.0434842921316792,0.0289439667704854,0.00670127535787539,0.0158094670690496,0.0420784664719212
"WEE","S1",0.8,1978,0.0221389262276436,0.0109962563770896,0.0332815960781976,0.0221037544031832,0.00514073085401396,0.0120279219293158,0.0321795868770506
"WEE","S1",0.8,1979,0.0215675221268679,0.010753980154165,0.0323810640995708,0.0215811753486989,0.00500224379728234,0.0117767775060255,0.0313855731913723
"WEE","S1",0.8,1980,0.0278248387398284,0.0138310633737501,0.0418186141059067,0.0280318617814115,0.00649338775100787,0.0153048217894361,0.0407589017733869
"WEE","S1",0.8,1981,0.0379218352796848,0.0189372986525652,0.0569063719068044,0.0386882869170077,0.00889737090598815,0.0212494399412709,0.0561271338927445
"WEE","S1",0.8,1982,0.0220209062775387,0.0113037048831257,0.0327381076719517,0.0227096142254105,0.00510170592943482,0.0127102706037183,0.0327089578471027
"WEE","S1",0.8,1983,0.0218345634435231,0.0119401525146949,0.0317289743723513,0.0226764492162027,0.00480699083073201,0.013254747187968,0.0320981512444374
"WEE","S1",0.8,1984,0.0252670553418781,0.0140737914502591,0.0364603192334971,0.0261912940243509,0.00545013507440257,0.0155090292785219,0.0368735587701799
"WEE","S1",0.8,1985,0.0237276299630402,0.0133692193836421,0.0340860405424383,0.0246247373214143,0.00507115515776582,0.0146852732121933,0.0345642014306353
"WEE","S1",0.8,1986,0.025082943396429,0.0143746080806826,0.0357912787121754,0.0259921348804036,0.00526853951952933,0.0156657974221261,0.0363184723386811
"WEE","S1",0.8,1987,0.0222787560026609,0.0128855871548419,0.0316719248504799,0.0230489391495962,0.00463299528780661,0.0139682683854952,0.0321296099136972
"WEE","S1",0.8,1988,0.0243529434162695,0.0140801909131688,0.0346256959193702,0.0251331750891519,0.00505476281898235,0.0152258399639465,0.0350405102143573
"WEE","S1",0.8,1989,0.0235702305739585,0.0136701660020565,0.0334702951458605,0.0242470295905803,0.0048686394562619,0.014704496256307,0.0337895629248536
"WEE","S1",0.8,1990,0.0266007719802247,0.0154733565744403,0.0377281873860091,0.0273142336662853,0.00547544107141779,0.0165823691663064,0.0380460981662642
"WEE","S1",0.8,1991,0.0235444868121641,0.0136480665386227,0.0334409070857055,0.0241914550023664,0.0048617533917468,0.0146624183545427,0.0337204916501901
"WEE","S1",0.8,1992,0.0252141433720651,0.0145803462353936,0.0358479405087366,0.0259931777325436,0.00524028353632496,0.0157222220013467,0.0362641334637405
"WEE","S1",0.8,1993,0.0255960377925133,0.0147376975259902,0.0364543780590364,0.0265242230592987,0.0053774603400536,0.0159844007927936,0.0370640453258038
"WEE","S1",0.8,1994,0.025771296853336,0.0147974541406267,0.0367451395660453,0.026772242413586,0.0054614941520817,0.0160677138755059,0.0374767709516661
"WEE","S1",0.8,1995,0.022837459233068,0.013036590655358,0.032638327810778,0.0239096873096576,0.00490879393439337,0.0142884511982466,0.0335309234210686
"WEE","S1",0.8,1996,0.0222446464710911,0.0125324962582927,0.0319567966838895,0.0235986639542615,0.00488012369626103,0.0140336215095899,0.0331637063989331
"WEE","S1",0.8,1997,0.0206707173834122,0.0113474505386571,0.0299939842281673,0.0220247775544835,0.00469001344539111,0.0128323512015169,0.0312172039074501
"WEE","S1",0.8,1998,0.020552966172677,0.0115449040220351,0.0295610283233189,0.0219730234313266,0.00458376517125275,0.0129888436956712,0.030957203166982
"WEE","S1",0.8,1999,0.02111074214936,0.0120442768448486,0.0301772074538714,0.022612820724547,0.00463129994100672,0.0135354728401738,0.0316901686089202
"WEE","S1",0.8,2000,0.02144754164762,0.0123369570967229,0.0305581261985171,0.0229495631494334,0.00464563807952423,0.0138441125135659,0.0320550137853009
"WEE","S1",0.8,2001,0.0239503674877442,0.0139825090850176,0.0339182258904708,0.0256104746674028,0.0050911596441437,0.0156318017648811,0.0355891475699245
"WEE","S1",0.8,2002,0.0266841874218076,0.015730657268512,0.0376377175751032,0.0285109682658181,0.00559531448922683,0.0175441518669335,0.0394777846647027
"WEE","S1",0.8,2003,0.0290249576268612,0.0171269673216139,0.0409229479321085,0.0310081120779889,0.00606839719365247,0.0191140535784301,0.0429021705775477
"WEE","S1",0.8,2004,0.0299145737986049,0.0176989590725388,0.042130188524671,0.0319494287607709,0.00623882984738516,0.019721322259896,0.0441775352616458
"WEE","S1",0.8,2005,0.0278279300866262,0.0165315351455908,0.0391243250276616,0.0296969611600835,0.00578287839099646,0.0183625195137304,0.0410314028064366
"WEE","S1",0.8,2006,0.0342339090768512,0.0202766406518302,0.0481911775018722,0.0364788573002881,0.00713385620266332,0.022496499143068,0.0504612154575082
"WEE","S1",0.8,2007,0.0381229525484024,0.0224666651449461,0.0537792399518587,0.0405729969882257,0.00799964818166156,0.024893686552169,0.0562523074242824
"WEE","S1",0.8,2008,0.0368919456850218,0.0216561264798399,0.0521277648902037,0.0392626057037414,0.00779735457010559,0.0239797907463344,0.0545454206611484
"WEE","S1",0.8,2009,0.0347274972199413,0.020339311133101,0.0491156833067816,0.0370840279557498,0.00739091025691647,0.0225978438521935,0.0515702120593061
"WEE","S1",0.8,2010,0.0327332812432992,0.0191900351082937,0.0462765273783047,0.0349295750618021,0.00694784774703896,0.0213117934776057,0.0485473566459985
"WEE","S1",0.8,2011,0.0361151819779176,0.0212246535893385,0.0510057103664967,0.0385048935687228,0.00764363884407647,0.0235233614343329,0.0534864257031127
"WEE","S1",0.8,2012,0.0360497273347705,0.0212137486882177,0.0508857059813233,0.0382981179688215,0.00760130066369509,0.0233995686679791,0.0531966672696639
"WEE","S1",0.8,2013,0.0377317148176653,0.022162743269275,0.0533006863660556,0.0401183808890653,0.00797252639537873,0.024492229154123,0.0557445326240076
"WEE","S1",0.8,2014,0.0371553873974997,0.0217221261703171,0.0525886486246823,0.0400069913954125,0.0079659642049406,0.0243937015537289,0.0556202812370961
"WEE","S1",0.8,2015,0.0387072033933238,0.0224741097961878,0.0549402969904598,0.0416889941064406,0.00832554814070387,0.025370919750661,0.0580070684622202
"WEE","S1",0.8,2016,0.036706573631152,0.0212119950337141,0.0522011522285899,0.0393611314280243,0.00787694870640718,0.0239223119634662,0.0547999508925824
"WEE","S1",0.8,2017,0.0340767398406464,0.0197801092647411,0.0483733704165517,0.036301330511512,0.0072190160039616,0.0221520591437473,0.0504506018792767
"WEE","S1",0.8,2018,0.0342483031648619,0.019733822153585,0.0487627841761388,0.0364239563948465,0.00729753656350315,0.0221207847303803,0.0507271280593127
"WEE","S1",0.8,2019,0.0320949660856324,0.018283374022378,0.0459065581488868,0.0338834409705202,0.00688360049741529,0.0203915839955862,0.0473752979454542
"WEE","S1",0.8,2020,0.0269969329160527,0.0152495892460871,0.0387442765860183,0.0281924260826179,0.00581176245113366,0.0168013716783959,0.0395834804868399
"WEE","S1",0.8,2021,0.0304783969055907,0.0169418288876413,0.0440149649235401,0.0316531642203999,0.00668851760464677,0.0185436697152922,0.0447626587255076
"WEE","S1",0.8,2022,0.0302267257481271,0.0164877797846873,0.0439656717115669,0.0311174232202576,0.0067603995788883,0.0178670400456365,0.0443678063948787
"WEE","S1",0.8,2023,0.0280494278984381,0.015014690348818,0.0410841654480582,0.0279139341742449,0.00624008165241424,0.015683374135513,0.0401444942129768
"WEE","S1",1,1961,0,NA,NA,0,NA,NA,NA
"WEE","S1",1,1962,0.0131033213843136,NA,NA,0.013784549048816,NA,NA,NA
"WEE","S1",1,1963,0,NA,NA,0,NA,NA,NA
"WEE","S1",1,1964,0,NA,NA,0,NA,NA,NA
"WEE","S1",1,1965,0.0170504086118627,0.0102466625332229,0.0238541546905025,0.0178723232152409,0.00345786707062647,0.011094903756813,0.0246497426736688
"WEE","S1",1,1966,0.0168360224574733,0.0100992058303169,0.0235728390846297,0.0176156620706556,0.00340724986941471,0.0109374523266028,0.0242938718147084
"WEE","S1",1,1967,0.0127883096766543,0.0075346780700174,0.0180419412832912,0.0134282096733893,0.00261382585199644,0.00830511100347628,0.0185513083433023
"WEE","S1",1,1968,0.0102793023314225,0.00582182465405789,0.0147367800087871,0.0108503067447284,0.00215403253391936,0.00662840297824645,0.0150722105112103
"WEE","S1",1,1969,0.0081837824429646,0.00445531155734057,0.0119122533285886,0.00863183436702435,0.00179541654144358,0.00511281794579493,0.0121508507882538
"WEE","S1",1,1970,0.00729819779055875,0.0039248315489957,0.0106715640321218,0.00768248007644511,0.00162356355687267,0.00450029550497468,0.0108646646479155
"WEE","S1",1,1971,0.0261949609010057,0.0138199234931903,0.0385699983088211,0.0275584986359022,0.0059382470356563,0.0159195344460159,0.0391974628257886
"WEE","S1",1,1972,0.0294728693615984,0.0152971268717155,0.0436486118514813,0.0309609722800714,0.00679497611397988,0.0176428190966708,0.044279125463472
"WEE","S1",1,1973,0.0398977430818373,0.0204729352693843,0.0593225508942903,0.0417219323773009,0.00929531788719428,0.0235031093184001,0.0599407554362017
"WEE","S1",1,1974,0.0428181366402362,0.0217564143477049,0.0638798589327675,0.0444085461440451,0.0100311572238673,0.0247474779852652,0.064069614302825
"WEE","S1",1,1975,0.0268197118048986,0.013545308992373,0.0400941146174242,0.0275226616273924,0.0062767466004065,0.0152202382905957,0.0398250849641891
"WEE","S1",1,1976,0.0271384630582852,0.0136489456099308,0.0406279805066396,0.027564411124758,0.00632840775287645,0.0151607319291202,0.0399680903203958
"WEE","S1",1,1977,0.0287107091188719,0.0143301069094082,0.0430913113283356,0.0289439667704854,0.00670127535787539,0.0158094670690496,0.0420784664719212
"WEE","S1",1,1978,0.0220399443668228,0.0109561958316106,0.033123692902035,0.0221037544031832,0.00514073085401396,0.0120279219293158,0.0321795868770506
"WEE","S1",1,1979,0.0215518664152893,0.010755979945975,0.0323477528846036,0.0215811753486989,0.00500224379728234,0.0117767775060255,0.0313855731913723
"WEE","S1",1,1980,0.0278946106866406,0.0138911831738694,0.0418980381994118,0.0280318617814115,0.00649338775100787,0.0153048217894361,0.0407589017733869
"WEE","S1",1,1981,0.0381446166179626,0.0191153806775548,0.0571738525583704,0.0386882869170077,0.00889737090598815,0.0212494399412709,0.0561271338927445
"WEE","S1",1,1982,0.0222692778486289,0.0114714695024934,0.0330670861947644,0.0227096142254105,0.00510170592943482,0.0127102706037183,0.0327089578471027
"WEE","S1",1,1983,0.0221812750321688,0.0121703858890427,0.0321921641752949,0.0226764492162027,0.00480699083073201,0.013254747187968,0.0320981512444374
"WEE","S1",1,1984,0.025689095998532,0.0143406379531897,0.0370375540438743,0.0261912940243509,0.00545013507440257,0.0155090292785219,0.0368735587701799
"WEE","S1",1,1985,0.0242039842230966,0.01366534853595,0.0347426199102432,0.0246247373214143,0.00507115515776582,0.0146852732121933,0.0345642014306353
"WEE","S1",1,1986,0.0256362342766457,0.0147142333117204,0.036558235241571,0.0259921348804036,0.00526853951952933,0.0156657974221261,0.0363184723386811
"WEE","S1",1,1987,0.0227959694514245,0.013205416909545,0.032386521993304,0.0230489391495962,0.00463299528780661,0.0139682683854952,0.0321296099136972
"WEE","S1",1,1988,0.0249203218106926,0.0144284519780412,0.035412191643344,0.0251331750891519,0.00505476281898235,0.0152258399639465,0.0350405102143573
"WEE","S1",1,1989,0.0241343709769591,0.0140163133877136,0.0342524285662046,0.0242470295905803,0.0048686394562619,0.014704496256307,0.0337895629248536
"WEE","S1",1,1990,0.0272387498924236,0.0158707260189172,0.03860677376593,0.0273142336662853,0.00547544107141779,0.0165823691663064,0.0380460981662642
"WEE","S1",1,1991,0.0241104282981367,0.0140036681392852,0.0342171884569882,0.0241914550023664,0.0048617533917468,0.0146624183545427,0.0337204916501901
"WEE","S1",1,1992,0.0258607867659389,0.0149943610553041,0.0367272124765737,0.0259931777325436,0.00524028353632496,0.0157222220013467,0.0362641334637405
"WEE","S1",1,1993,0.0263442471319708,0.0152112297354756,0.037477264528466,0.0265242230592987,0.0053774603400536,0.0159844007927936,0.0370640453258038
"WEE","S1",1,1994,0.0266410252288815,0.0153316215392419,0.0379504289185211,0.026772242413586,0.0054614941520817,0.0160677138755059,0.0374767709516661
"WEE","S1",1,1995,0.0236300009442998,0.0135317995661928,0.0337282023224068,0.0239096873096576,0.00490879393439337,0.0142884511982466,0.0335309234210686
"WEE","S1",1,1996,0.0230410853231285,0.0130437188108518,0.0330384518354052,0.0235986639542615,0.00488012369626103,0.0140336215095899,0.0331637063989331
"WEE","S1",1,1997,0.0214636209324106,0.0118239948667398,0.0311032469980814,0.0220247775544835,0.00469001344539111,0.0128323512015169,0.0312172039074501
"WEE","S1",1,1998,0.0213439381866003,0.0120204972595161,0.0306673791136845,0.0219730234313266,0.00458376517125275,0.0129888436956712,0.030957203166982
"WEE","S1",1,1999,0.0218519313402954,0.0124977989095498,0.031206063771041,0.022612820724547,0.00463129994100672,0.0135354728401738,0.0316901686089202
"WEE","S1",1,2000,0.0220977486855345,0.0127423577727411,0.0314531395983279,0.0229495631494334,0.00464563807952423,0.0138441125135659,0.0320550137853009
"WEE","S1",1,2001,0.024545455287486,0.0143673736497357,0.0347235369252363,0.0256104746674028,0.0050911596441437,0.0156318017648811,0.0355891475699245
"WEE","S1",1,2002,0.0272039828081308,0.0160800463084215,0.0383279193078401,0.0285109682658181,0.00559531448922683,0.0175441518669335,0.0394777846647027
"WEE","S1",1,2003,0.0294557173953923,0.0174307401460806,0.0414806946447041,0.0310081120779889,0.00606839719365247,0.0191140535784301,0.0429021705775477
"WEE","S1",1,2004,0.0302546160721654,0.0179395129489535,0.0425697191953773,0.0319494287607709,0.00623882984738516,0.019721322259896,0.0441775352616458
"WEE","S1",1,2005,0.0280553932206289,0.0166960716513413,0.0394147147899165,0.0296969611600835,0.00578287839099646,0.0183625195137304,0.0410314028064366
"WEE","S1",1,2006,0.0344044985443035,0.0204095953603833,0.0483994017282237,0.0364788573002881,0.00713385620266332,0.022496499143068,0.0504612154575082
"WEE","S1",1,2007,0.03819194209751,0.0225414721454172,0.0538424120496028,0.0405729969882257,0.00799964818166156,0.024893686552169,0.0562523074242824
"WEE","S1",1,2008,0.0368290808176534,0.0216615969526241,0.0519965646826827,0.0392626057037414,0.00779735457010559,0.0239797907463344,0.0545454206611484
"WEE","S1",1,2009,0.0345105198140442,0.0202738774824201,0.0487471621456683,0.0370840279557498,0.00739091025691647,0.0225978438521935,0.0515702120593061
"WEE","S1",1,2010,0.0323834028243241,0.0190608817103747,0.0457059239382735,0.0349295750618021,0.00694784774703896,0.0213117934776057,0.0485473566459985
"WEE","S1",1,2011,0.0355997992855946,0.0210065132241188,0.0501930853470704,0.0385048935687228,0.00764363884407647,0.0235233614343329,0.0534864257031127
